"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Basic Lycra Scarf","10011030975003","15008590397732","warehouse","1","TanBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_c4d8a1d0-033d-4f76-88d7-d214f61685ca.jpg?v=1719405067"
"Basic Lycra Scarf","10011030975272","15008590430500","warehouse","1","LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_bd9497a1-19f2-475d-84ad-73beb3618a99.jpg?v=1713106244"
"Basic Lycra Scarf","10011030975129","15008590463268","warehouse","1","LightSteelBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/20_6fe31c8a-ab94-4847-91d4-61a39998ea8d.jpg?v=1713106245"
"Swim/Sports Hijab","10022424521700","15008590496036","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"No Thread Underscarf","10022323012200","15008590528804","warehouse","1","AntiqueWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6c387578-698e-4287-b3f2-f906bfa8261d.jpg?v=1712654486"
"No Thread Underscarf","10022323024400","15008590561572","warehouse","1","LightBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c5b29288-9e97-43b9-8a67-ad3ba3351c7b.jpg?v=1713096388"
"Letters Printed Modest Burkini","17499160862620","15008590594340","warehouse","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_9327674f-796a-40cb-b25e-6a28fc809c02.jpg?v=1718290821"
"Cotton Undershirt Round Neck","10033434300240","15008590627108","warehouse","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ZVcI19tNBW46jcUFFViH98TTxl7jvIrMR7mcaE99_8c2f5d8b-3f37-4f61-ba86-a0eab4515e4b.jpg?v=1706294244"
"Must-Have Cotton Scarf","10011013584257","15008590659876","warehouse","1","PinkHaze","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d6d04a84-8cfd-4a8f-913a-f879f479ce78.jpg?v=1715093515"
"Embroidered Denim Jacket","43090960618303","15008590692644","warehouse","1","1 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_c1f8e172-91e5-4f7c-aae9-b77f7d961756.jpg?v=1717076413"
"Ruffles Shirt","57499767116200","15008590725412","warehouse","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_d0712461-79f2-4aa8-8b94-63132b3efe94.jpg?v=1715155394"
"Middle Pocket Shirt","57499464020700","15008590758180","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_0700a6a7-d355-47cc-b7df-d2ad7f4324e8.jpg?v=1717949134"
"Plain Pure Scarf (Small Size)","10011020022121","15008640827684","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_90da48fd-0135-4881-beb9-4f703c59ac0c.jpg?v=1719400660"
"Plain Pure Scarf (Small Size)","10011020022012","15008640860452","warehouse","1","LinenBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_403b48a0-9140-4575-a14b-444014a59d9a.jpg?v=1719400690"
"Plain Pure Scarf (Small Size)","10011020022153","15008640893220","warehouse","1","DarkGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_6b9a176d-c35e-4932-94f0-51c5c71c9763.jpg?v=1719400769"
"Long Sleeves Vest","10033333121700","15008640925988","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3C6Cj33SIYF36hum7johZlyHwCZvEZH760uOabUF_0ccd3eee-55a6-499e-920a-0577048fb9a6.jpg?v=1706294218"
"Long Sleeves Vest","10033333100100","15008640958756","warehouse","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/fqwZ1CP1DyDjExuh1e03FqSkeHJSDrC4NYwHv8Zc_01eee973-b0ff-4f77-b918-b9d0e7770400.jpg?v=1706294218"
"Freedom Shirt","57499454106140","15008710689060","warehouse","1","Orange / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_e43cd31a-09ae-4faf-a623-d242892978e6.jpg?v=1716480309"
"Freedom Shirt","57499454112440","15008710721828","warehouse","1","BoneBeige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_132194fa-3bdb-4dd2-a214-a81b205e310b.jpg?v=1716480302"
"Everyday Linen Satin Scarf","10011030971011","15008725369124","warehouse","1","Caramel","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_bea31b2a-c07c-4f99-8cac-7b605de98fc2.jpg?v=1718287505"
"Everyday Linen Satin Scarf","10011013586013","15008725401892","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_178a7f60-2d21-4eed-b1ae-01f7a6f9db70.jpg?v=1718287545"
"Puffy Poplin Chemise","57499760108500","15008745324836","warehouse","1","Yellow / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_6b1c1491-f8fa-4573-a8b8-0da4dd7096f9.jpg?v=1720084581"
"Full Chemise Cotton Body","10033434000240","15008792445220","warehouse","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"Aura Dress","16499262323100","15008792477988","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Zipper Modest Burkini","17499169921720","15008861847844","warehouse","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_067d46ee-1810-47fc-84b8-c2f15af828c1.jpg?v=1717763801"
"Swim/Sports Hijab","10022424521700","15008931086628","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Deftness Chiffon Scarf","10011020039217","15008938524964","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_d5cc80a0-1458-498a-902e-581ffbb09f7a.jpg?v=1714218634"
"Crinkle Chiffon Scarf","10011020026217","15008938557732","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/2S7ZouxPpvTarPsQCeOYfMWZ8y3Tuk0sqHSXjB5O_920d5917-cf26-4428-9fc5-cdf7dc1ceac7.jpg?v=1706297526"
"Dots Crinkle Chiffon Scarf","10011020031217","15008938590500","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/BrQNdYbdYxB0HzIN2FaACoT8l6iBJvBCyFM1cW0o_db194da6-73c4-4a1d-8595-bace0eda9ea2.jpg?v=1706297549"
"Tulip Turkish Clips","0002-01-17","15009624883492","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5d70b27c-ef10-430e-819c-bd4cd5179909.jpg?v=1717325960"
"Mini Lines Glittery Satin Chiffon","10011020035217","15009624949028","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_7c1345b5-709d-44c9-8ba7-d4d9b350d005.jpg?v=1718198655"
"Tulip Turkish Clips","0002-01-17","15012181639460","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5d70b27c-ef10-430e-819c-bd4cd5179909.jpg?v=1717325960"
"Matte Magnet Pin","1001-17","15012181672228","warehouse","1","9","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_74e5718e-ad62-4022-8bab-d2e9103c3b66.jpg?v=1716890616"
"Matte Magnet Pin","1001-18","15012181704996","warehouse","1","10","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_f2beb9b4-3a38-4642-a553-1d7dedf5f7c5.jpg?v=1716890614"
"Portable Mat","10488484144217","15012181803300","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/WZCntYpEyJc1Zih4Keyx7XW9Tl3aAaKhBU2EiplC_2c5a0ba5-6e14-44ff-9ae0-f301a72d24bb.jpg?v=1711881026"
"Dress Extension","10055350621700","15012181868836","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/WnQg4zbZvSxZdXDcGFndpTKlHPy61v1ScOkslyqp_e3ee87ae-05a9-40a7-9dbb-783304da99fc.jpg?v=1706293552"
"Cotton Crinkle Scarf","10011030959010","15012386865444","warehouse","1","BurlyWood","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_7e612424-060b-4117-9b1f-fec713edefab.jpg?v=1714214370"
"Everyday Linen Pants","14499555425820","15012386963748","warehouse","1","Beige / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_eb9d510f-cb32-485c-8273-d6be12daeb8b.jpg?v=1717074376"
"No Thread Underscarf With Tie-Back","10022323508200","15012441063716","warehouse","1","DarkRed","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/eZ2X9TmEzSTwXhWJdOZ5Ec8SJa2TXyAziTRYTh5Y.jpg?v=1713098590"
"Must-Have Cotton Scarf","10011013584071","15012441096484","warehouse","1","Marron","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_ada6b450-ae2a-432d-bf03-20994199d331.jpg?v=1715685345"
"Full Chemise Pleated Collar","10033535321760","15012664312100","warehouse","1","2XL / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_0fe1ac73-3373-4d24-a19a-479fd9a09ad0.jpg?v=1716822210"
"Fringy Shirt","57499464115900","15012664344868","warehouse","1","MintGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_390ca097-472a-452c-a370-0e17bf5a55ee.jpg?v=1717946569"
"Swim/Sports Hijab","10022424521700","15012677091620","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Cotton Kuwaiti with Tie-Back","10022323521700","15012722966820","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/TfyyThHklzuHGMQP1TPQcBXdn0XlLWcIpU88YiLA_04204435-78ed-44e8-9efe-6beabedf7181.jpg?v=1706295785"
"Pure Cotton Kuwaiti Cap With Tie Back","10022322500200","15012723032356","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5c3719c5-ca97-433c-b355-11e9cba7e002.jpg?v=1713709918"
"Ruffles Shirt","57499767121700","15012738171172","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_e96da6b2-b6cf-4fdb-b066-53c40a4aff30.jpg?v=1715155389"
"Cotton Crinkle Modal","10011030959030","15012890640676","warehouse","1","LightCashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_fb1de133-e2e4-44f5-ac48-8a1a5b8a5339.jpg?v=1716216026"
"Modal Cotton Scarf","10011030957002","15012890673444","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8FAb2yqWO6Y7BCqHeJ8ohhwsbX1HeZdLeGPlqAKb_078dbb9b-92b7-4dcb-a114-27728abf9081.jpg?v=1706297481"
"Modal Cotton Scarf","10011030957217","15012890706212","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
"Modal Cotton Scarf","10011030957125","15012890738980","warehouse","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pOofaDWSUHMylW0xoOViZzG6F4QwohXqReX1fwlA_aecd8ca8-f3b5-4d23-891f-ef7f4e2379d7.jpg?v=1706297480"
"Aura Dress","16499262316000","15013050089764","warehouse","1","LimeGreen / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_5652814d-3975-4e44-857e-7dc298f52d1c.jpg?v=1719212003"
"Dress Extension","10055350600100","15013102453028","warehouse","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Y5lwFS9KgeV6H5sIpHmj6lr1v2ShDsuhhGgIZKnn_3ef30282-b43b-48b5-abc9-f2ba33243538.jpg?v=1706293552"
"Lined Buttoned Skirt","10055151000200","15013102485796","warehouse","1","Free size / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/JG3N12YWc0hbujH6NxW4Xzvi8Ab2RmeOdYe29eDB_49ed1458-f1b9-4437-9477-e6a46a6c6b84.jpg?v=1707222081"
"No Thread Underscarf","10022323012200","15013118247204","warehouse","1","AntiqueWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6c387578-698e-4287-b3f2-f906bfa8261d.jpg?v=1712654486"
"Aura Dress","16499262323100","15013457199396","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Aura Dress","16499262323100","15013481644324","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Wrap Linen Set","57499868616300","15013898551588","warehouse","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499868616300.jpg?v=1720442216"
"Combo Modest Burkini","17499169862420","15013936791844","warehouse","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0f8094a3-2572-44f7-b614-92d4724fa199.jpg?v=1717597367"
"Denim Puffy Chemise","57499363118300","15013944754468","warehouse","1","2 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_e5ba8f38-6eb1-4e91-9705-178129a26ec1.jpg?v=1718108577"
"Printed Chiffon Kimono","21499666860400","15014122815780","warehouse","1","5 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666860400.jpg?v=1719497700"
"Modal Cotton Scarf","10011030957217","15014475104548","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
"Body Sleeveless Normal Neck","10033434521740","15014553354532","warehouse","2","Large / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Nx8xoCSzXVVHRymKZr0KyBrsqgaqXiQv1clfty0z_248b5035-68b5-4f59-9d24-437375d5f2a1.jpg?v=1706294189"
"Everyday Linen Satin Scarf","10011030971082","15014667092260","warehouse","1","CherryRed","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_d8cbc98b-cf65-4073-8968-26b95821e7c5.jpg?v=1718287606"
"Everyday Linen Satin Scarf","10011030971002","15014667125028","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_044f5201-a7c0-4ea5-a10c-8ee5b55ddf7b.jpg?v=1718287489"
"Everyday Linen Satin Scarf","10011030971001","15014667157796","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8dadb14b-7865-4f48-9211-dcdb1f4c6081.jpg?v=1718287564"
"Cotton Crinkle Scarf","10011030959014","15015037206820","warehouse","1","BuffBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/tlQ3xxlrnMH9l04Zd1wCIQ8sxpCVPpsgN32E9RwN_9a89bbab-80ef-47fc-a69f-0d172af23fed.jpg?v=1706716268"
"Modal Cotton Scarf","10011030957205","15015263011108","warehouse","1","DenimBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4.png?v=1715699857"
"Modal Cotton Scarf","10011030957177","15015263043876","warehouse","1","BabyBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3.png?v=1715699856"
"Modal Cotton Scarf","10011030957002","15015263076644","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8FAb2yqWO6Y7BCqHeJ8ohhwsbX1HeZdLeGPlqAKb_078dbb9b-92b7-4dcb-a114-27728abf9081.jpg?v=1706297481"
"Modal Cotton Scarf","10011030957004","15015263109412","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/z6ydevvjjEvlSt7lp23u69FlBU52xvBlm5wR46UT_1964b7a9-fa79-4676-9c4e-5cea9a150d40.jpg?v=1706297480"
"Modal Cotton Scarf","10011030957003","15015263142180","warehouse","1","BlanchedAlmond","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9E0Qh3jWg9ShKwSSdk44qrB1AE7SDg9OI4y2wGVQ_fb01cef5-a174-4f46-92c4-50f897e69af7.jpg?v=1706297480"
"Modal Cotton Scarf","10011030957217","15015263174948","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
"Black Waist Cover Up","57499160621700","14982057034020","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_011e0c35-7461-49b5-baef-d2f510709e4c.jpg?v=1719503134"
"Zipper Modest Burkini","17499169921720","14982057099556","warehouse","1","S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_067d46ee-1810-47fc-84b8-c2f15af828c1.jpg?v=1717763801"
"Palestine Scarf","10011131001005","15016606761252","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/95xArB09a7k2HtLN6qcM8W70SgYCdUzM3AtYR4dH.jpg?v=1709812987"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323722900","15016607056164","warehouse","1","GreyPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_08b6f74d-ceff-408f-9868-d968dbfbfef5.jpg?v=1713083057"
"Aura Dress","16499262321700","15016607449380","warehouse","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9f0250d2-6a2d-46d8-a74e-0adeb119a551.jpg?v=1719212018"
"Luxury Linen Scarf","10411030981127","15016604500260","warehouse","1","Silver","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_9cc999f9-41cd-4d65-8e1d-7a61c8616018.jpg?v=1716393445"
"Black Waist Cover Up","57499160621700","15006642307364","warehouse","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_011e0c35-7461-49b5-baef-d2f510709e4c.jpg?v=1719503134"
"Basic Clips Underscarf","10022424021400","15012645339428","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/rcJG2F8bU1KoVnK9CWsmej5zItBrZlzCt06WQ5xY_a715ba27-e700-459d-859a-c83aea88ef1c.jpg?v=1706709548"
"Pure Cotton Kuwaiti Cap","10022322721700","15012645404964","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Untitled-1-Recovered_c912b436-24a8-4433-ad1c-63e5f743641f.jpg?v=1717596709"
"Pure Cotton Kuwaiti Cap","10022322700200","15012645437732","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_2bd0c856-9edd-4273-bcd4-b1284cc97dd5.jpg?v=1713709476"
"Pure Cotton Kuwaiti Cap With Tie Back","10022322500200","15012645470500","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5c3719c5-ca97-433c-b355-11e9cba7e002.jpg?v=1713709918"
"Swim/Sports Hijab","10022424521700","15012645503268","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Kuwaiti Clips Cap","10022424441002","15012645536036","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f0ebe1b4-d971-4cbd-85b6-0a22ded3a8ee.jpg?v=1712568626"
"Basic Clips Underscarf","10022424000200","15012645568804","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/VHBFvGxzO8id0CKGcvKwhR5OWEvtzQ4O7gbc2JT1_619f92bb-3b56-49ce-9c80-05c1fae9ab2d.jpg?v=1706709548"
"Plain Silk Scarf","10011040096022","15012645601572","warehouse","1","DustyRose","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_9d0be467-b974-40da-ab40-d1aaee662825.jpg?v=1719657568"
"Plain Silk Scarf","10011040096020","15012645634340","warehouse","1","LightSalmon","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_6ab3407c-f432-4556-8398-ab3e6b26b536.jpg?v=1719657569"
"Glamourous Silk Scarf","10011041031161","15012645667108","warehouse","1","10","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_d99d0562-4cde-4b27-a778-21c837a1988b.jpg?v=1712409786"
"Glamourous Silk Scarf","10011041031159","15012645699876","warehouse","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_9d212ec7-6636-4a43-abdb-b7b1764ba530.jpg?v=1712409786"
"Glamourous Silk Scarf","10011041031152","15012645732644","warehouse","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_a2732488-8524-44c4-8566-46628d988e54.jpg?v=1712409775"
"Leaves Chiffon Scarf","10411001013445","15012645765412","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/46_438e3cb8-a06d-40e6-8bfb-7ab41d460b46.jpg?v=1720535821"
"Flory Chiffon Scarf","10011001015700","15012645798180","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_bcde8487-639d-4f3e-8114-ef4a0b3f616e.png?v=1715783858"
"Flowers Chiffon Scarf","10411001013401","15012645830948","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/43_3d3abfe6-3702-4fa4-86a5-550428767199.jpg?v=1720608994"
"Dreams Chiffon Scarf","10011001014860","15012645863716","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/3_7d5efd41-3f65-4369-9a5e-e71bf99c2dce.jpg?v=1710921322"
"Dreams Chiffon Scarf","10011001014865","15012645896484","warehouse","1","3","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_86344646-28f9-4d3d-8d93-7d7a0287c4f1.jpg?v=1710921322"
"Damask Chiffon Scarf","10011001013139","15012645929252","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/18_a35994a4-893b-4f0f-b709-b67db6746670.jpg?v=1720605738"
"Blooming Embrace Scarf","10011001015182","15012645994788","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/25_af9911f5-b84d-4909-882a-995a5ef30c5f.jpg?v=1717424309"
